path,split
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 3/06-seonguhyang-chunhyangga_sipjangga.csv,train
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 3/07-seonguhyang-chunhyangga_chunhyang maemajeun sosik deutgo wolmae jatanhaneun de~chunhyangi oge gathineun de.csv,valid
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 4/01-seonguhyang-chunhyangga_chunhyang okjung jatan~ssukdaemeori.csv,train
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 4/02-seonguhyang-chunhyangga_idoryeong gwageo geupje~eosa haengjang charineun de.csv,train
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 4/03-seonguhyang-chunhyangga_eosatto nongbuwa daehwa~eosatto bangja mannaneun de.csv,train
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 4/04-seonguhyang-chunhyangga_bakseokti.csv,train
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 4/05-seonguhyang-chunhyangga_chunhyang mochin huwone daneul mutgo bineun de~eosawa jangmo.csv,train
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 4/06-seonguhyang-chunhyangga_hyangdani eosaege munan insahaneun de~eosa bap meokneun de.csv,test
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 5/01-seonguhyang-chunhyangga_okjungsangbong.csv,train
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 5/02-seonguhyang-chunhyangga_satto saengil janchi.csv,train
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 5/03-seonguhyang-chunhyangga_eosa chuldo.csv,train
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 5/04-seonguhyang-chunhyangga_chunhyangi ogeseo naoneun de.csv,test
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 5/05-seonguhyang-chunhyangga_chunhyangi eosa bogo ilhuiilbiro malhaneun de.csv,train
madang5/chunhyangga/seonguhyang/pan-chun-025 seonguhyang chunhyangga/pan-chun-025 seonguhyang chunhyangga 5/06-seonguhyang-chunhyangga_eosa jangmo chuldo~kkeut.csv,train
madang5/chunhyangga/simsanggeon/pan-0-014 bikteo yuseonggi wonban sirijeu 13 30nyeondae pansori geoljakjip/11-simsanggeon-chunhyangga jung gisaengjeomgo.csv,train
"madang5/chunhyangga/singeumhong/pan-0-006 SPsidaeui pansori yeoryu myeongchangdeul 3 ihwajungseon,singeumhong/11-singeumhong-sipjangga.csv",train
madang5/chunhyangga/songgideok/myeonginmyeongchangseonjip(6) dongpyeonje pansori/05-songgideok-chunhyangga jung ibyeolga.csv,train
madang5/chunhyangga/songgideok/songmangap songgideok(1913)-seonyeongakhoe/Nip6124-ibyeolga-songgideok-(seonyeongakhoe).csv,train
madang5/chunhyangga/songgideok/songmangap songgideok(1913)-seonyeongakhoe/Nip6125-chunhyangaega-songgideok-(seonyeongakhoe).csv,train
madang5/chunhyangga/songgideok/songmangap songgideok(1913)-seonyeongakhoe/Nip6154-chunhyangdoksugongbangga-songgideok-(seonyeongakhoe).csv,train
madang5/chunhyangga/songgideok/songmangap songgideok(1913)-seonyeongakhoe/Nip6162-chunhyangsaidoryeongga-songgideok-(seonyeongakhoe).csv,test
madang5/chunhyangga/songgideok/songmangap songgideok(1913)-seonyeongakhoe/Nip6163-chunhyangchulbarorijeongga-songgideok-(seonyeongakhoe).csv,train
madang5/chunhyangga/songgideok/songmangap songgideok(1913)-seonyeongakhoe/Nip6178-yangmyeon-gisaenghomyeong-songgideok-(seonyeongakhoe).csv,train
madang5/chunhyangga/songgideok/songmangap songgideok(1913)-seonyeongakhoe/Nip6179-yangmyeon-idoryeongchaeksilhyangchunhyangga-songgideok-(seonyeongakhoe).csv,train
madang5/chunhyangga/songgideok/songmangap songgideok(1913)-seonyeongakhoe/Nip6184-yangmyeon-chunhyangmochuksuga-songgideok-(seonyeongakhoe).csv,train
madang5/chunhyangga/songgideok/songmangap songgideok(1913)-seonyeongakhoe/Nip6259-cheonjadwipuri-songgideok-(seonyeongakhoe).csv,train
madang5/chunhyangga/songmangap/gimseonyeongsojang yuseonggieumban(MP3)/05 - nongbuga-songmangap.csv,train
madang5/chunhyangga/songmangap/gimseonyeongsojang yuseonggieumban(MP3)/07 - danga jingukmyeongsan-songmangap.csv,train
madang5/chunhyangga/songmangap/gimseonyeongsojang yuseonggieumban(MP3)/08 - ibyeolga(bikta)-songmangap.csv,train
madang5/chunhyangga/songmangap/myeonginmyeongchangseonjip(6) dongpyeonje pansori/01-songmangap-chunhyangga jung okjungga.csv,train
madang5/chunhyangga/songmangap/myeonginmyeongchangseonjip(6) dongpyeonje pansori/02-songmangap-danga jingukmyeongsan.csv,train
madang5/chunhyangga/songmangap/pan-chun-038 pansori5myeongchang/04-songmangap-jingukmyeongsan.csv,train
madang5/chunhyangga/songmangap/pan-chun-038 pansori5myeongchang/05-songmangap-ibyeolga(chunhyanggajung).csv,train
madang5/chunhyangga/songmangap/pan-chun-038 pansori5myeongchang/06-songmangap-namwon oipjaengi(chunhyanggajung).csv,train
madang5/chunhyangga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6106-jingukmyeongsan-songmangap-(seonyeongakhoe).csv,train
madang5/chunhyangga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6132-nongbuga-songmangap-(seonyeongakhoe).csv,train
madang5/chunhyangga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6150-sipjangga(1)-songmangap-(seonyeongakhoe).csv,train
madang5/chunhyangga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6151-sipjangga(2)-songmangap-(seonyeongakhoe).csv,train
madang5/chunhyangga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6152-chunhyangokjungjatanga-songmangap-(seonyeongakhoe).csv,train
madang5/chunhyangga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6166-sinsinaega-songmangap-(seonyeongakhoe).csv,train
madang5/chunhyangga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6167-baekgutaryeong-songmangap-(seonyeongakhoe).csv,train
madang5/chunhyangga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6200-eosachunhyanggwanjangga-songmangap-(seonyeongakhoe).csv,train
madang5/chunhyangga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6201-eosachuldoga-songmangap-(seonyeongakhoe).csv,test
madang5/chunhyangga/songmangap/songmangap songgideok(1913)-seonyeongakhoe/Nip6212-haengsugisaengga-songmangap-(seonyeongakhoe).csv,train
madang5/chunhyangga/wanggiseok/wanggiseok pansorisegye/03-wanggiseok-chunhyangga jung_ibyeolga.csv,train
madang5/chunhyangga/wichangbok/gita044 gamdok imgwontaek chunyangdyeon orijineolsaundeuteuraek/04-wichangbok-bombichi eolmana gipeunji.csv,train
"madang5/chunhyangga/yumiri/pan-0-023 chasedae myeongin yumiri pansorinundaemok/01-yumiri-chunhyangga jung sarangga daemok(dongpyeon,gimsejongpan).csv",train
madang5/chunhyangga/yunchungil/gita044 gamdok imgwontaek chunyangdyeon orijineolsaundeuteuraek/16-yunchungil-nongbuga.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-001 yunsoin soriseonjip 4jip dongchoje chunhyangga1/01-yunsoin-danga_beotnimga.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-001 yunsoin soriseonjip 4jip dongchoje chunhyangga1/02-yunsoin-chunhyangga_eosatto bakseokgogae neomeo namwoneubeuro deureoganeunde.csv,valid
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-001 yunsoin soriseonjip 4jip dongchoje chunhyangga1/03-yunsoin-chunhyangga_eosattowa chunhyangmo sangbonghaneunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-001 yunsoin soriseonjip 4jip dongchoje chunhyangga1/04-yunsoin-chunhyangga_chunhyangmo eosatto moyangbogo tansikhaneunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-001 yunsoin soriseonjip 4jip dongchoje chunhyangga1/05-yunsoin-chunhyangga_chunhyangmoreul manryuhamyeo hyangdani tonggokhaneunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-001 yunsoin soriseonjip 4jip dongchoje chunhyangga1/06-yunsoin-chunhyangga_paruchigireul gidaryeo eosattoga chunhyangmowa hyangdani ogeuro.csv,test
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-001 yunsoin soriseonjip 4jip dongchoje chunhyangga1/07-yunsoin-chunhyangga_chunhyangi bureuneun sorideutgo munggeujeokgeuryeo naoneunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-001 yunsoin soriseonjip 4jip dongchoje chunhyangga1/08-yunsoin-chunhyangga_eosatto chunhyanggwa okjungsangbong haneunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-001 yunsoin soriseonjip 4jip dongchoje chunhyangga1/09-yunsoin-chunhyangga_chunhyangi okjungeseo eosattokke majimak yueonhaneunde.csv,test
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/01-yunsoin-chunhyangga_chunhyangeun seobangnim gwalsimalra butakhago chunhyangmoneun ojakgyoro ppajyeo jugeureo ganeunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/02-yunsoin-chunhyangga_bongwansatto saengsinjanchie gak eup suryeong moyeodeuneunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/03-yunsoin-chunhyangga_eosatto janchie chamseokhayeo sujakhaneunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/04-yunsoin-chunhyangga_gisaengi eosattokke gwonjuga haneunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/05-yunsoin-chunhyangga_unbongyeongjanggwa gogwonseongnim geul eupneunde.csv,valid
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/06-yunsoin-chunhyangga_eosachuldo butineunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/07-yunsoin-chunhyangga_chuldohu eosattoga gongsahaneunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/08-yunsoin-chunhyangga_oksajeongi ogeuro chunhyang jabeureo ganeunde.csv,valid
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/09-yunsoin-chunhyangga_namwon gwabudeul deungjang deurineunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/10-yunsoin-chunhyangga_neulgeun gwabuga eosattokke poakhaneunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/11-yunsoin-chunhyangga_eosasucheong deureuran mare chunhyangi majimak hosohaneunde.csv,train
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/12-yunsoin-chunhyangga_chunhyangiga eosattoga seobangnimimeul algo yasoktago aroeneunde.csv,test
madang5/chunhyangga/yunsoin/pan-chun-001-002 yunsoin soriseonjip dongchoje chunhyangga/pan-chun-002 yunsoin soriseonjip 5jip dongchoje chunhyangga2/13-yunsoin-chunhyangga_eosattoga sawiimeul algo chunhyangmo chum chuneunde.csv,train
madang5/heungboga/bakbongsul/sabon - beuritaenikeopansori/bakbongsul heungboga wanchang  bukgimmyeonghwan.csv,test
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD1/01-bakchowol-heungboga_nolbusimsul.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD1/02-bakchowol-heungboga_heungbo jjotgyeonaneun daemok.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD1/03-bakchowol-heungboga_heungbo maepumpari.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD1/04-bakchowol-heungboga_heungbo byeongyeonggireul naeryeoganeun daemok.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD1/05-bakchowol-heungboga_heungbo nolbujibe bap bilreoganeun daemok.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD1/06-bakchowol-heungboga_heungbo maematneun daemok.csv,test
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD1/07-bakchowol-heungboga_ganantaryeong.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD1/08-bakchowol-heungboga_jungnaeryeooneun daemok.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD1/09-bakchowol-heungboga_jung jipteo jabajuneun daemok.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD1/10-bakchowol-heungboga_heungbojibe jebi naradeum.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD1/11-bakchowol-heungboga_jebi nojeonggi.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/01-bakchowol-heungboga_jebi heungbomunjeon dangdo.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/02-bakchowol-heungboga_chuseoknori.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/03-bakchowol-heungboga_ganantaryeong.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/04-bakchowol-heungboga_baktaneun daemok(cheotjjaebak).csv,test
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/05-bakchowol-heungboga_ssalgwadoni mani naoneun daemok.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/06-bakchowol-heungboga_baktaneun daemok(duljjaebak).csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/07-bakchowol-heungboga_bidantaryeong.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/08-bakchowol-heungboga_nolboga geonneoom.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/09-bakchowol-heungboga_heungbo manura naoneun daemok.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/10-bakchowol-heungboga_hwachojang taryeong.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/11-bakchowol-heungboga_nolbo jebi hurireo ganeun daemok.csv,train
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/12-bakchowol-heungboga_nolbo baktaneun daemok(cheotjjaebak).csv,valid
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/13-bakchowol-heungboga_baksogeseo choranipae naoneun daemok.csv,test
madang5/heungboga/bakchowol/pan-heung-007 inganmunhwajae bakchowol chang heungboga/pan-heung-007 go inganmunhwajae bakchowol chang heungboga CD2/14-bakchowol-heungboga_nolbo baktaneun daemok(duljjaebak).csv,train
madang5/heungboga/bakdongjin/pan-0-011 bakdongjin myeongchangui batangsoriro deutneun pansori giljabi/02-bakdongjin-heungboga jung heungbo baktaneun daemok_jinyang.csv,train
madang5/heungboga/bakdongjin/pan-0-011 bakdongjin myeongchangui batangsoriro deutneun pansori giljabi/10-bakdongjin-heungboga jung dwipuri(majimak daemok)_eotjungmori.csv,train
"madang5/heungboga/bakdongjin/pan-0-011 bakdongjin myeongchangui batangsoriro deutneun pansori giljabi/11-bakdongjin-heungboga jung jebi naradeuneun daemokgwa heungboga bureojin jebi darireul gochyeojuneun daemok_jungjungmori,jajinmori,hwimori,jungmori,aniri,jinyang.csv",test
madang5/heungboga/bakdongjin/pan-heung-003-004 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1 CD1/01-bakdongjin-heungboga_nolbu simsul daemok.csv,train
madang5/heungboga/bakdongjin/pan-heung-003-004 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1 CD1/02-bakdongjin-heungboga_heungbo jjotgyeonaneun daemok.csv,test
madang5/heungboga/bakdongjin/pan-heung-003-004 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1 CD1/03-bakdongjin-heungboga_heungbosalrim hyeongsang daemok.csv,train
"madang5/heungboga/bakdongjin/pan-heung-003-004 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1 CD1/04-bakdongjin-heungboga_bakjwasujip chajaganeun daemok,dontaryeong.csv",test
madang5/heungboga/bakdongjin/pan-heung-003-004 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1 CD1/05-bakdongjin-heungboga_heungbo maepumpalreo ganeun daemok.csv,train
madang5/heungboga/bakdongjin/pan-heung-003-004 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1/pan-heung-003 inganmunhwajae bakdongjin pansori daejeonjip pansori heungboga gwon1 CD1/06-bakdongjin-heungboga_heungbo musahi doraoneun daemok.csv,train
